$`subj 1200`
$`subj 1200`$power
 [1] 0.316 1.000 1.000 0.741 0.266 0.067 0.086 0.879 1.000 0.053 0.576

$`subj 1200`$p
                [,1]         [,2] [,3]         [,4]         [,5]         [,6]         [,7]         [,8]
   [9,] 3.350066e-01 2.611066e-06    0 3.182250e-06 3.459858e-03 0.1273002320 0.0408890918 9.723207e-07
  [10,] 5.610069e-01 2.166949e-09    0 2.226478e-04 8.702570e-02 0.0671884213 0.6599863271 2.488686e-04
  [11,] 1.735413e-02 5.545995e-08    0 3.998392e-02 2.601485e-01 0.9789382136 0.5527410479 2.825493e-03
  [12,] 1.848673e-01 3.330669e-15    0 2.299488e-04 1.448003e-01 0.2619511076 0.0298446648 1.277936e-04
  [13,] 5.657454e-03 3.321248e-10    0 4.989484e-02 1.884265e-01 0.1978824907 0.7942312038 1.264576e-05
  [14,] 3.041842e-01 1.219469e-12    0 1.668503e-01 3.462772e-02 0.3367661263 0.5604078757 6.198547e-03
  [15,] 1.659854e-01 3.779199e-13    0 4.365885e-04 1.949920e-01 0.8199762510 0.9683664502 6.333741e-04
  [16,] 1.499499e-01 1.404610e-11    0 4.899489e-05 6.238829e-05 0.1582482473 0.6636555473 1.317456e-04
  [17,] 1.451513e-01 2.263745e-12    0 5.465222e-02 5.711262e-01 0.3770087992 0.0182785047 3.940225e-02
  [18,] 8.707529e-02 4.174439e-14    0 2.888654e-03 1.943594e-02 0.7880547964 0.4208953590 5.739015e-05
  [19,] 3.426191e-02 3.185431e-09    0 2.273516e-02 1.011995e-02 0.5329944068 0.9804437040 5.307923e-04
  [20,] 5.021820e-01 3.417636e-08    0 3.195047e-04 4.530976e-02 0.7361594363 0.2283029794 8.932712e-06
  [21,] 9.389650e-02 2.703239e-09    0 9.999352e-03 1.968447e-02 0.1142424904 0.1700875379 3.333044e-03
  [22,] 2.753653e-02 0.000000e+00    0 3.555294e-05 7.727656e-02 0.8793243116 0.9341432190 3.393639e-05
  [23,] 7.060371e-02 1.294791e-10    0 7.377789e-06 3.079518e-01 0.5457055123 0.1714975402 4.395556e-05
  [24,] 1.253212e-03 6.354280e-09    0 6.173562e-02 7.339827e-02 0.7468454544 0.9572672250 1.360095e-02
  [25,] 1.901415e-03 4.440892e-16    0 3.129486e-01 8.650953e-01 0.0003686570 0.8965466430 4.956582e-03
  [26,] 3.225609e-01 9.038501e-07    0 3.560976e-02 3.939203e-01 0.8345291709 0.7612075960 8.138260e-04
  [27,] 5.090667e-01 1.929568e-10    0 1.702892e-03 4.345730e-01 0.9179417813 0.5611908503 1.040884e-01
  [28,] 4.639348e-02 1.929568e-13    0 6.410158e-02 8.969095e-03 0.3631625138 0.7693236478 1.491848e-01
  [29,] 2.250483e-01 8.881784e-16    0 7.810795e-03 3.579784e-01 0.9434723937 0.7543909287 4.898696e-05
  [30,] 3.366199e-01 1.019185e-12    0 6.689321e-03 8.283135e-02 0.7205995605 0.3713554546 1.274789e-03
  [31,] 2.369626e-02 2.176037e-14    0 3.622515e-05 6.045894e-04 0.9048446517 0.3992419847 1.632716e-07
  [32,] 2.466085e-01 1.522560e-11    0 4.759496e-05 2.285137e-02 0.9672205801 0.3259381321 1.754127e-04
  [33,] 8.798862e-03 8.206221e-08    0 4.774648e-05 1.283622e-04 0.8381957801 0.0609585059 3.713974e-07
  [34,] 7.430721e-02 2.449152e-13    0 1.941473e-02 2.519099e-01 0.0091175773 0.3776066222 9.617927e-03
  [35,] 1.160899e-01 6.832312e-13    0 2.988756e-05 4.196026e-03 0.8742039964 0.0334485546 1.200666e-05
  [36,] 2.097144e-01 0.000000e+00    0 6.055500e-03 1.479738e-01 0.5387093043 0.7771366335 8.314906e-04
  [37,] 1.712503e-01 0.000000e+00    0 1.572084e-02 4.903568e-01 0.0455706850 0.5459663967 6.349122e-04
  [38,] 7.150246e-02 2.220446e-15    0 5.061539e-05 3.754382e-02 0.9330795839 0.2087504547 1.585019e-04
  [39,] 1.464066e-03 2.540190e-13    0 2.337110e-06 4.244690e-02 0.3803079239 0.0174805273 1.009937e-05
  [40,] 2.105527e-02 1.705303e-13    0 8.394654e-05 8.465524e-02 0.5811716054 0.7355903667 4.756601e-07
  [41,] 4.209563e-01 1.216804e-13    0 1.531458e-02 4.209678e-02 0.7390919343 0.7662929128 1.945224e-02
  [42,] 3.527115e-01 2.103567e-09    0 1.166112e-01 8.833572e-02 0.0723567260 0.3159671156 3.070899e-03
  [43,] 1.951872e-02 4.153566e-12    0 4.658165e-02 9.924793e-01 0.1574987905 0.4590864040 1.320385e-01
  [44,] 1.123581e-01 1.332268e-15    0 4.883286e-03 7.617450e-02 0.9687213719 0.2316354762 4.995507e-03
  [45,] 4.786448e-02 3.741896e-12    0 1.049608e-02 3.040508e-01 0.0656879700 0.6788319963 1.963800e-04
  [46,] 3.538021e-06 0.000000e+00    0 8.680199e-05 8.786974e-03 0.2565672514 0.4046649338 7.767409e-08
  [47,] 3.876844e-02 1.543761e-08    0 2.293578e-04 9.685189e-01 0.8263782427 0.6449284578 4.997244e-03
  [48,] 2.981917e-01 0.000000e+00    0 2.760017e-06 4.809770e-01 0.2886295916 0.1778849363 7.965095e-11
  [49,] 2.717189e-01 4.012208e-10    0 7.818831e-03 3.366495e-01 0.8023873245 0.9342499815 1.567371e-04
  [50,] 7.366430e-01 3.385471e-09    0 1.905309e-03 6.451649e-01 0.0891540515 0.1698643677 2.906406e-03
  [51,] 1.013728e-02 2.806644e-13    0 2.287524e-04 3.156180e-01 0.2119807625 0.6286907055 1.569937e-06
  [52,] 2.212357e-01 2.435097e-07    0 4.529822e-01 1.823317e-01 0.1280400605 0.6328310275 2.870991e-02
  [53,] 7.728484e-03 0.000000e+00    0 8.273941e-03 9.184484e-01 0.0341948035 0.9894426995 9.905590e-04
  [54,] 7.922166e-01 5.631051e-13    0 7.687695e-02 3.303153e-04 0.4321859615 0.5257699240 4.510791e-02
  [55,] 3.242231e-01 1.343952e-10    0 1.110679e-03 3.064870e-01 0.9170368253 0.1003579564 4.060764e-05
  [56,] 1.339678e-01 0.000000e+00    0 4.408753e-03 9.247892e-01 0.5499853841 0.1313361655 5.577186e-04
  [57,] 1.887601e-02 4.054068e-11    0 1.344771e-02 4.289329e-01 0.3222402896 0.9725511011 1.547419e-04
  [58,] 4.585120e-02 1.876721e-12    0 2.117003e-03 2.299870e-02 0.7611877435 0.0627381058 1.850794e-04
  [59,] 3.152837e-03 4.662937e-15    0 1.190467e-03 6.799085e-02 0.9541381331 0.3189602767 1.452617e-02
  [60,] 2.612423e-01 2.220446e-15    0 7.412133e-04 1.634570e-03 0.5380547137 0.8853935786 2.831081e-06
  [61,] 4.425885e-01 3.456722e-09    0 9.409540e-02 2.577709e-02 0.4299921374 0.3335974284 8.884385e-02
  [62,] 2.434515e-01 3.719247e-13    0 7.143249e-03 1.130521e-02 0.7208290341 0.2598476646 2.815537e-02
  [63,] 6.892688e-01 8.001932e-10    0 3.599434e-01 8.880723e-01 0.1272455266 0.1850674436 9.815341e-03
  [64,] 2.075992e-01 4.379571e-08    0 6.226464e-02 1.370122e-01 0.4125905758 0.3746040998 1.878607e-04
  [65,] 3.627783e-02 3.719454e-10    0 1.310385e-03 6.931929e-01 0.3703269341 0.0910514004 7.594946e-04
  [66,] 1.740163e-01 2.309264e-14    0 1.505484e-04 2.529019e-01 0.4332055884 0.4213971832 8.817258e-06
  [67,] 2.306929e-02 8.881784e-16    0 2.066632e-03 5.154365e-01 0.2163418296 0.0875326085 6.673505e-06
  [68,] 3.796427e-02 2.969214e-10    0 2.485818e-02 1.852878e-01 0.8082016996 0.5644729059 6.359363e-03
  [69,] 4.039823e-02 3.177284e-09    0 5.005495e-01 2.025403e-01 0.1024821318 0.4000319236 1.350841e-02
  [70,] 9.388831e-01 1.145301e-09    0 2.291279e-02 3.960388e-01 0.8543414583 0.5718669872 3.032674e-06
  [71,] 1.737431e-03 1.721157e-10    0 1.865571e-03 1.247055e-01 0.0353172004 0.8393479031 8.848887e-04
  [72,] 6.883074e-02 4.459948e-10    0 1.560337e-05 7.809906e-01 0.1508345205 0.0755693613 5.395344e-06
  [73,] 2.351231e-01 2.976671e-08    0 1.464365e-02 5.120874e-01 0.4372486509 0.6961935924 6.632561e-04
  [74,] 4.159199e-01 1.202161e-10    0 1.014184e-02 8.031960e-01 0.1360791610 0.2617770340 7.172974e-03
  [75,] 4.875584e-01 7.186886e-09    0 5.330676e-04 1.078792e-01 0.2102407871 0.3945343429 2.421020e-02
  [76,] 9.778794e-01 9.081180e-12    0 2.340868e-03 8.421893e-02 0.7893849572 0.0936536422 3.980390e-06
  [77,] 1.123668e-01 7.452139e-09    0 5.256165e-03 4.549571e-02 0.9228573527 0.4930121351 9.522260e-02
  [78,] 5.177413e-01 6.421248e-10    0 2.678523e-02 5.413047e-01 0.2552420857 0.1512567896 3.715527e-02
  [79,] 4.444591e-01 3.795053e-11    0 3.480459e-02 1.840680e-02 0.3520824024 0.9858991265 2.553423e-03
  [80,] 5.087763e-01 1.393419e-11    0 3.107490e-02 4.857174e-01 0.2479519259 0.8741628709 1.826885e-03
  [81,] 6.156599e-02 5.753842e-12    0 8.450296e-05 1.509407e-01 0.5160268443 0.5143874649 3.252931e-04
  [82,] 1.472560e-01 2.771117e-13    0 1.865948e-02 3.460147e-01 0.1824382254 0.6329423337 2.204528e-03
  [83,] 8.764351e-01 5.916423e-11    0 5.606831e-04 3.518288e-01 0.6493988947 0.0005708809 2.909682e-06
  [84,] 2.680710e-01 7.767120e-13    0 1.296713e-03 5.229259e-01 0.6088251190 0.2362828155 6.197243e-03
  [85,] 6.592550e-02 5.220336e-08    0 7.398687e-02 8.487567e-01 0.0120478021 0.9728353658 7.841910e-05
  [86,] 3.298718e-02 3.891734e-10    0 4.991816e-02 7.004778e-02 0.5743333208 0.5325990173 1.137960e-04
  [87,] 3.416700e-01 6.029135e-08    0 2.261942e-04 4.646756e-01 0.4161844579 0.3053117907 1.690415e-05
  [88,] 1.585829e-01 6.274314e-11    0 2.895493e-02 2.692467e-01 0.9646837546 0.1686867382 7.345973e-04
  [89,] 1.038502e-01 1.332268e-15    0 3.406904e-03 1.091115e-01 0.7631734157 0.6819640608 2.734882e-04
  [90,] 6.497585e-01 2.433076e-11    0 9.570044e-03 1.038816e-01 0.4197530148 0.5935010986 8.428469e-03
                [,9]       [,10]        [,11]
   [1,] 3.183875e-11 0.484613121 1.155873e-02
   [2,] 1.248690e-10 0.590992894 4.476121e-03
   [3,] 2.148948e-12 0.663848466 4.615103e-03
   [4,] 2.164313e-11 0.277103255 3.287694e-02
   [5,] 3.370793e-11 0.866305675 5.523386e-03
   [6,] 3.714362e-12 0.992561079 7.002793e-03
   [7,] 3.380261e-10 0.969422991 5.048205e-01
   [8,] 1.554312e-13 0.649339778 5.747263e-04
   [9,] 5.273889e-07 0.123576480 2.649602e-01
  [10,] 3.747669e-12 0.066112136 1.222468e-04
  [11,] 3.486100e-14 0.382212363 4.662464e-05
  [12,] 1.631780e-06 0.238849479 2.863021e-02
  [13,] 4.248113e-11 0.276813660 4.283545e-02
  [14,] 2.661835e-10 0.786094279 1.295546e-02
  [15,] 8.280383e-09 0.767635819 4.195293e-03
  [16,] 5.269185e-11 0.522543165 1.139125e-03
  [17,] 8.620937e-10 0.962652002 1.466097e-01
  [18,] 2.663083e-10 0.442992083 2.858084e-02
  [19,] 2.786748e-09 0.443533005 1.281223e-01
  [20,] 2.348808e-08 0.554225811 1.509205e-01
  [21,] 1.529480e-09 0.432330482 1.026753e-02
  [22,] 5.563372e-11 0.432115472 9.186190e-03
  [23,] 1.596945e-12 0.124512697 6.743735e-03
  [24,] 1.827782e-11 0.816041252 6.751985e-03
  [25,] 1.457057e-12 0.631241198 7.625627e-04
  [26,] 1.599076e-06 0.385941986 2.040354e-03
  [27,] 6.951661e-11 0.671012238 7.970946e-02
  [28,] 9.059420e-14 0.532841136 1.655059e-03
  [29,] 1.639273e-07 0.530181247 1.338145e-01
  [30,] 7.853252e-09 0.032259120 2.058247e-02
  [31,] 1.158207e-10 0.387124422 4.738500e-03
  [32,] 8.254854e-07 0.096818650 3.448417e-01
  [33,] 6.552980e-12 0.974480026 3.614259e-04
  [34,] 2.106776e-07 0.152519439 2.767833e-01
  [35,] 5.240253e-14 0.020205239 5.514737e-05
  [36,] 3.594154e-07 0.224229409 2.312252e-01
  [37,] 2.327027e-13 0.509612041 1.163196e-03
  [38,] 1.056932e-12 0.212838592 1.649294e-04
  [39,] 3.067608e-09 0.991834727 1.406855e-02
  [40,] 9.198642e-11 0.985297095 1.048397e-02
  [41,] 3.117191e-10 0.655457485 7.834802e-03
  [42,] 1.602274e-12 0.776313210 2.076553e-03
  [43,] 8.028929e-09 0.359932850 6.847383e-03
  [44,] 6.145122e-06 0.020601341 1.046958e-01
  [45,] 7.559287e-12 0.750364806 1.312728e-03
  [46,] 5.193994e-09 0.534405736 1.498164e-03
  [47,] 1.329381e-12 0.853201084 2.195985e-04
  [48,] 8.432600e-08 0.348405398 1.445306e-01
  [49,] 1.054228e-07 0.593590073 4.029599e-02
  [50,] 8.195272e-08 0.199014090 1.886918e-01
  [51,] 3.340350e-11 0.426230784 7.479395e-03
  [52,] 8.086660e-10 0.474519047 6.210643e-01
  [53,] 2.617588e-06 0.479710254 6.233545e-02
  [54,] 1.263594e-07 0.637481932 5.961098e-02
  [55,] 4.440892e-16 0.046667915 2.192481e-05
  [56,] 4.333955e-11 0.912419571 8.373666e-02
  [57,] 1.805600e-11 0.700372273 1.508614e-02
  [58,] 1.784780e-05 0.722833189 8.548510e-01
  [59,] 5.773160e-15 0.409145918 7.696966e-03
  [60,] 3.005385e-06 0.071856628 9.749515e-02
  [61,] 2.131628e-14 0.772069988 7.970147e-04
  [62,] 1.321494e-10 0.946852653 2.359704e-02
  [63,] 2.742296e-09 0.496862593 3.487565e-01
  [64,] 5.107026e-15 0.173328991 1.410792e-06
  [65,] 7.105427e-15 0.437912980 9.000084e-06
  [66,] 1.582377e-04 0.254238046 6.457866e-01
  [67,] 1.554312e-15 0.129893879 2.296284e-03
  [68,] 4.796856e-10 0.598663623 4.786289e-03
  [69,] 9.488097e-08 0.643837064 1.798294e-01
  [70,] 5.388578e-12 0.736855336 8.105412e-03
  [71,] 6.488143e-13 0.309404334 2.055923e-03
  [72,] 3.952216e-06 0.218321880 1.695498e-01
  [73,] 1.371813e-06 0.183370259 1.647202e-01
  [74,] 2.674095e-08 0.336663138 3.028227e-03
  [75,] 6.880795e-09 0.929485538 1.247748e-01
  [76,] 4.278355e-12 0.753338729 2.439193e-03
  [77,] 9.108864e-06 0.161211286 1.923961e-01
  [78,] 6.838974e-14 0.817447101 2.493504e-04
  [79,] 8.597567e-13 0.359471145 3.261851e-04
  [80,] 4.832557e-11 0.612395546 6.741682e-04
  [81,] 7.035814e-09 0.720549039 1.985291e-02
  [82,] 9.936022e-09 0.647154805 4.341181e-02
  [83,] 8.258105e-11 0.234345819 5.733389e-03
  [84,] 1.638650e-08 0.882022467 8.321617e-02
  [85,] 2.858565e-05 0.340339188 8.562857e-01
  [86,] 7.181877e-11 0.923839286 7.973228e-04
  [87,] 4.206102e-11 0.655212526 9.896009e-03
  [88,] 7.530970e-09 0.237494204 6.138478e-01
  [89,] 3.643537e-08 0.022736885 9.712393e-02
  [90,] 4.924949e-13 0.341094786 7.324736e-04
 [ reached getOption("max.print") -- omitted 910 rows ]

$`subj 1500`$beta
                 [,1]     [,2]     [,3]       [,4]         [,5]          [,6]         [,7]       [,8]
   [1,]  2.6126972457 6.206118 38.74796 -3.3013158 -3.690823641 -0.4461358569  2.086038355  5.1372618
   [2,]  2.7163565246 6.629611 39.69771 -3.1387499 -2.801409561 -1.5069242626  0.946068795  4.9823848
   [3,]  1.1314466892 6.170339 36.99029 -3.0212778 -2.070292578  1.5714771363  0.360913916  5.7018963
   [4,]  1.5407000670 7.043674 38.91117 -2.4658309 -3.095490644  1.1817775138 -1.658940830  5.2261003
   [5,]  1.9259088132 7.773404 37.22728 -4.3661092 -2.477789856  1.4359393874  2.877162696  5.7583485
   [6,] -0.0825701827 5.818110 38.70993 -4.8335274 -2.442736124  0.8884558751  3.090319385  6.3829928
   [7,]  1.1215296700 8.009590 36.81834 -2.0439254 -1.394304165  1.5704734181  2.163024533  6.4513068
   [8,]  1.6024140171 6.348862 38.47026 -1.5990804 -2.115896150  1.0027002166 -2.371385151  3.2863776
   [9,]  0.9077660546 4.440174 40.53472 -5.3382332 -4.731775674 -2.4685632804  3.309770289  7.9465793
  [10,]  0.5430010137 5.622907 37.80632 -4.3351180 -2.838667214  3.0382078303  0.729942612  6.0910142
  [11,]  2.2443309629 5.145198 38.60721 -2.3766069 -1.841402636 -0.0431952920  0.971153508  4.8936962
  [12,]  1.2473501786 7.487233 40.54449 -4.1873741 -2.341404018  1.8023524639  3.489887840  6.1662874
  [13,]  2.6806606084 6.119139 38.10932 -2.3039820 -2.184104554  2.1395427043 -0.433262094  7.2703292
  [14,]  0.9688671573 6.752978 39.43918 -1.5988431 -3.454298516 -1.5712277987 -0.952148321  4.4837799
  [15,]  1.3175865364 6.967209 39.71620 -4.0048612 -2.084677982  0.3662779567  0.063814073  5.5093281
  [16,]  1.3438209748 6.353169 39.81330 -4.6938015 -6.541620174 -2.3050971884  0.710222595  6.2573141
  [17,]  1.4065229134 6.827922 38.21697 -2.2277836 -0.927947208  1.4483022126 -3.869161356  3.3816937
  [18,]  1.5707001461 6.998572 39.64865 -3.3849740 -3.752432432  0.4317862077  1.292498907  6.4749596
  [19,]  2.0122427000 5.657374 40.26231 -2.6065730 -4.159907942 -1.0087459043  0.039653119  5.6160846
  [20,]  0.6295135551 5.202583 38.73626 -4.2231666 -3.318555600  0.5588132039  1.997779246  7.3824937
  [21,]  1.6471853912 5.880887 37.66186 -2.9761471 -3.808681579  2.5803951619  2.240875354  4.8026492
  [22,]  2.0905248098 8.022825 39.58167 -4.8198930 -2.908801189 -0.2500868902  0.136085007  6.8424466
  [23,]  1.6863562562 6.033137 38.80784 -5.1782049 -1.662976341 -0.9861125147  2.231444084  6.6816840
  [24,]  2.9081944706 5.254385 38.58819 -2.1477160 -2.909214846  0.5247690942 -0.087090313  4.0174048
  [25,]  2.8163849391 7.449289 36.74702 -1.1966507 -0.284769184  5.9777134204 -0.218034546  4.7200161
  [26,]  0.9420175159 4.695072 39.19342 -2.4097749 -1.381617075 -0.3387347245  0.492682099  5.4384727
  [27,]  0.5966545953 5.791554 39.30335 -3.6451280 -1.282446560  0.1691895927 -0.954057014  2.6725016
  [28,]  1.9375964080 7.213490 40.34596 -2.1638383 -4.317717000 -1.5029230957  0.484561363  2.3868140
  [29,]  1.1162933505 7.494349 37.32879 -3.0524166 -1.490393010 -0.1150297472  0.507438102  6.6005372
  [30,]  0.8631048069 6.455934 39.56519 -3.1433430 -2.841002926 -0.5860900452 -1.464642555  5.2880992
  [31,]  2.1701948594 7.395088 38.89107 -4.8400369 -5.678836532 -0.1979411744  1.395573171  8.6945071
  [32,]  1.0974986074 6.436934 39.11453 -4.6366883 -3.665095336  0.0662003042  1.582223832  6.0558869
  [33,]  2.5242017506 5.185535 41.18998 -4.6787475 -6.227475656 -0.3320002057  3.046467504  8.2856254
  [34,]  1.6797597582 6.949231 37.99437 -2.6942291 -1.866183726  4.2513106362 -1.437699306  4.2261720
  [35,]  1.4786973953 6.814400 40.99401 -4.7531501 -4.605609821 -0.2547241549  3.421767281  7.0584447
  [36,]  1.1615294907 7.970242 36.54143 -3.1707282  2.361551739  1.0040357981  0.462179155  5.4677543
  [37,]  1.2658396270 7.775713 39.23086 -2.8124817 -1.134894394  3.2924234772  0.993924824  5.6345102
  [38,]  1.6746493289 7.438134 39.68294 -4.6323590 -3.357902734  0.1356249241  2.030013636  6.1126965
  [39,]  2.9950188071 6.937379 39.74453 -5.4484286 -3.306081927  1.4300707272  3.873935891  7.2122511
  [40,]  2.1569412745 6.947146 38.98892 -4.5137956 -2.795334490  0.8947624494  0.547598207  8.1882812
  [41,]  0.7621435856 7.086077 39.96933 -2.7644520 -3.275004375  0.5368581829  0.479007007  3.7720499
  [42,]  0.8640896291 5.601377 38.53298 -1.8200489 -2.794146294  2.9478778635 -1.644587157  4.8639184
  [43,]  2.1292587455 6.364642 38.22521 -2.2676611 -0.015178324  2.2778436374  1.192702742  2.4297910
  [44,]  1.4600064833 7.421327 39.35708 -3.2586115 -2.901171456  0.0641794389  1.957541896  4.6020147
  [45,]  1.8487513017 6.538777 38.31656 -2.9677943 -1.684292428  3.0184550136  0.678785812  6.1170348
  [46,]  4.2977939224 8.604745 40.98811 -4.6053731 -4.343832799 -1.8814108809  1.381567189  8.9327483
  [47,]  1.9905414019 5.473299 38.48180 -4.3066309  0.065158913  0.3623692223  0.761138495  4.6447083
  [48,]  0.9616130358 7.952779 38.59340 -5.4164410 -1.149543129  1.7320353066  2.198759933 10.6481145
  [49,]  1.0499323630 6.011423 38.60695 -3.1120479 -1.588452290  0.4139761908 -0.136441028  6.2651002
  [50,]  0.3208896230 5.673444 37.53455 -3.5944235 -0.753181259  2.7824977614  2.246262711  4.8809433
  [51,]  2.4173238594 6.920162 38.34971 -4.2566335 -1.637335860  2.0378123798  0.789298144  7.8586134
  [52,]  1.1247840083 4.766737 38.84232 -0.8614475 -2.163982166  2.4710759270 -0.775469263  3.5562436
  [53,]  2.5063542969 9.382405 36.52916 -3.0545765  0.167343721  3.4642627039  0.021635252  5.3949320
  [54,]  0.2402975916 6.633020 39.92249 -2.0544571 -5.896588016  1.2899242328 -1.041750176  3.2948235
  [55,]  0.9593196841 6.291410 39.57239 -3.8080536 -1.687081913 -0.1719489871  2.712160136  6.7886053
  [56,]  1.4199112037 8.010240 37.79889 -3.2549985 -0.152471340  0.9661091874  2.438307618  5.5879201
  [57,]  2.2182821452 6.276887 38.40754 -2.8310975 -1.280275106  1.6031392151  0.055712655  6.1388107
  [58,]  1.9267020277 6.847970 40.16242 -3.6117191 -3.775535350 -0.5048947367  3.091641957  6.2226012
  [59,]  2.8037028647 7.507930 39.23816 -3.6711586 -2.920746498  0.0920785315  1.595372306  3.9187363
  [60,]  1.0596360143 7.552407 39.08338 -3.9284803 -5.183392792  1.0134411123  0.237171207  7.7250292
  [61,]  0.7083894908 5.481932 37.92827 -1.9618411 -3.693369317  1.3078489398 -1.602009350  2.8232438
  [62,]  1.1125394308 6.989369 39.07220 -3.0805859 -4.100077849  0.5785583924  1.823980615  3.5588581
  [63,]  0.3690605634 5.707240 37.32148 -1.0464835 -0.227395782  2.4658538832 -2.142383143  4.1810302
  [64,]  1.2130910900 5.294923 37.96757 -2.1734515 -2.450068862  1.3507223101  1.463421150  6.1685855
  [65,]  2.0058376585 6.036892 36.34607 -3.7229880 -0.645655818  1.4670851061  2.767136617  5.5236762
  [66,]  1.2178052630 6.901544 37.80887 -4.3928002 -1.871672355  1.2837141193  1.316668639  7.2955905
  [67,]  2.1164829613 7.555544 36.87486 -3.5958753  1.072603872  2.0402277203  2.819207546  7.4483969
  [68,]  1.9222809037 5.870276 39.44339 -2.6080269 -2.176102084  0.3989859433  0.946900028  4.4917524
  [69,]  1.9633058402 5.701645 37.45813 -0.7900006 -2.112580283  2.7088871207 -1.395636925  4.1030431
  [70,]  0.0703358681 5.618869 39.02364 -2.6679046 -1.406550359  0.3044210503  0.937227042  7.7597198
  [71,]  2.9451750137 6.034758 37.64594 -3.5881342 -2.502059016  3.4325241993  0.330475973  5.4305318
  [72,]  1.7091465458 5.893332 37.65288 -5.0010356 -0.454467177  2.3499850637  2.906403516  7.4571283
  [73,]  1.1367351980 5.332613 38.09011 -2.8325163 -1.074921612  1.2745478276  0.640473748  5.5951624
  [74,]  0.7597753871 6.054464 37.21942 -3.0169200 -0.413209259  2.4732534197  1.861572254  4.4676069
  [75,]  0.6611576893 5.541248 39.08172 -3.9575065 -2.595348008  2.0235811684  1.374806205  3.6448382
  [76,]  0.0260177290 6.449390 39.26429 -3.4893808 -2.797549468 -0.4329563733  2.717186242  7.4934882
  [77,]  1.4876460890 5.444020 39.54935 -3.2716520 -3.313277164  0.1604817441  1.135896445  2.7686609
  [78,]  0.6139342194 5.902247 38.05230 -2.5615062 -0.998382880  1.8607846004  2.346811846  3.4130653
  [79,]  0.7038952079 6.129933 39.10176 -2.4464203 -3.862392085  1.5252292995 -0.028960791  4.9527589
  [80,]  0.6064750979 6.250316 37.34096 -2.5253754 -1.153900444  1.9135558618  0.262237402  5.1706842
  [81,]  1.7428778702 6.466569 38.88359 -4.5039126 -2.324029627 -1.0515242676  1.055420158  5.8298497
  [82,]  1.3561509153 6.894010 38.33169 -2.7664827 -1.566137793 -2.2173400529 -0.794031769  5.0988489
  [83,]  0.1457280094 6.178679 38.97906 -3.9189083 -1.493976232 -0.7298831895  5.533769841  7.5269649
  [84,]  1.0725677451 6.997161 38.38060 -3.7903996  1.063439870  0.8524059307  1.972417979  4.5662040
  [85,]  1.7202305998 5.114362 37.01662 -2.0888756 -0.315093961  4.1523891768 -0.056286341  6.5420092
  [86,]  1.9772325276 5.836744 38.79962 -2.2470279 -2.934550391 -0.9102656575  1.011127663  6.2663213
  [87,]  0.8571419646 4.906804 39.68398 -4.3144468 -1.208234952  1.3443833886  1.694698995  7.1287532
  [88,]  1.3683879265 6.387824 38.38368 -2.5414266 -1.816713839  0.0728491844 -2.264440992  5.5650392
  [89,]  1.5355342466 7.609326 39.36605 -3.3998611 -2.628413131  0.4945406355 -0.672435002  5.9838629
  [90,] -0.4352440626 6.447550 38.92836 -2.9748454 -2.638733276  1.3097926898  0.866297168  4.2828549
              [,9]         [,10]       [,11]
   [1,] -15.685592  -2.333388798  8.42090250
   [2,] -15.153113   1.788679234  9.45009101
   [3,] -16.268905   1.421691524  9.25603982
   [4,] -15.312446   3.512373664  6.88550227
   [5,] -15.049955   0.539996391  8.88975583
   [6,] -15.934950   0.030204833  8.72624638
   [7,] -14.541180  -0.125427444  2.17885624
   [8,] -17.065498   1.484133186 11.22878671
   [9,] -11.499818  -4.993837553  3.60909544
  [10,] -16.348163   6.110070556 12.76094700
  [11,] -17.594933   2.864025933 13.33710884
  [12,] -10.907854  -3.790945017  7.03389997
  [13,] -15.535696   3.619743107  6.73157248
  [14,] -14.646595   0.889166184  8.13183261
  [15,] -13.142096   0.952625618  9.22032971
  [16,] -15.199369  -2.092353234 10.63604332
  [17,] -14.249996   0.153774719  4.75994910
  [18,] -14.382161  -2.468175695  7.03414202
  [19,] -13.628350  -2.483590294  4.92432625
  [20,] -13.121072  -1.964862738  4.76459559
  [21,] -13.986051  -2.569550359  8.38866007
  [22,] -15.307844  -2.592179541  8.58524906
  [23,] -16.355213  -5.022507029  8.84677416
  [24,] -15.487877   0.757569255  8.81086040
  [25,] -16.838235   1.612565503 11.29817403
  [26,] -11.018896  -2.816237147 10.00789909
  [27,] -15.183316  -1.397246154  5.75642120
  [28,] -17.477546   2.064755175 10.40432000
  [29,] -12.032540   2.039903807  4.86492125
  [30,] -13.401314  -7.030074989  7.59113932
  [31,] -15.127699   2.868682367  9.35708809
  [32,] -11.246015  -5.359122203  3.04364244
  [33,] -15.832398   0.104186541 11.60615377
  [34,] -11.980064  -4.671156286  3.54511203
  [35,] -17.179596   7.487419961 12.98812597
  [36,] -11.772462  -3.976311861  3.91077496
  [37,] -17.116141   2.174876543 10.70033407
  [38,] -16.317296   4.030924812 12.17949945
  [39,] -13.692555   0.033413506  8.00741156
  [40,] -14.898226  -0.059869804  8.30520686
  [41,] -14.378044   1.440734721  8.57581283
  [42,] -16.436546   0.933543876 10.10627741
  [43,] -13.168666  -2.954963570  8.71785463
  [44,] -10.478301  -7.592853959  5.31195069
  [45,] -15.919251  -1.044965472 10.54312610
  [46,] -13.724136  -2.063651250 10.53545334
